"iteration","value","iteration_num","metric","tweedie_variance_power","hyper_param_label"
"Test Set 8",1276.9924,8,"mae",1.1,"tweedie_variance_power 1.1"
"Test Set 8",391.50867,8,"mean_residual_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 8",4045011.5,8,"mse",1.1,"tweedie_variance_power 1.1"
"Test Set 8",16519781,8,"null_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 8",0.5025021,8,"r2",1.1,"tweedie_variance_power 1.1"
"Test Set 8",7342354,8,"residual_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 8",2011.2214,8,"rmse",1.1,"tweedie_variance_power 1.1"
"Test Set 8",0.5994431,8,"rmsle",1.1,"tweedie_variance_power 1.1"
"Test Set 9",1286.3497,9,"mae",1.1,"tweedie_variance_power 1.1"
"Test Set 9",NA,9,"mean_residual_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 9",4198812,9,"mse",1.1,"tweedie_variance_power 1.1"
"Test Set 9",16851866,9,"null_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 9",0.4907811,9,"r2",1.1,"tweedie_variance_power 1.1"
"Test Set 9",NA,9,"residual_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 9",2049.1003,9,"rmse",1.1,"tweedie_variance_power 1.1"
"Test Set 9",NA,9,"rmsle",1.1,"tweedie_variance_power 1.1"
"Test Set 10",1287.8412,10,"mae",1.1,"tweedie_variance_power 1.1"
"Test Set 10",398.90955,10,"mean_residual_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 10",4059039.8,10,"mse",1.1,"tweedie_variance_power 1.1"
"Test Set 10",16721142,10,"null_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 10",0.50171036,10,"r2",1.1,"tweedie_variance_power 1.1"
"Test Set 10",7489128,10,"residual_deviance",1.1,"tweedie_variance_power 1.1"
"Test Set 10",2014.7059,10,"rmse",1.1,"tweedie_variance_power 1.1"
"Test Set 10",0.60178685,10,"rmsle",1.1,"tweedie_variance_power 1.1"
"Test Set 1",1268.946,1,"mae",1.15,"tweedie_variance_power 1.15"
"Test Set 1",262.60562,1,"mean_residual_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 1",4006718.2,1,"mse",1.15,"tweedie_variance_power 1.15"
"Test Set 1",10945117,1,"null_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 1",0.49199858,1,"r2",1.15,"tweedie_variance_power 1.15"
"Test Set 1",4960620.5,1,"residual_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 1",2001.6788,1,"rmse",1.15,"tweedie_variance_power 1.15"
"Test Set 1",0.60047543,1,"rmsle",1.15,"tweedie_variance_power 1.15"
"Test Set 2",1295.8394,2,"mae",1.15,"tweedie_variance_power 1.15"
"Test Set 2",270.62473,2,"mean_residual_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 2",4219133.5,2,"mse",1.15,"tweedie_variance_power 1.15"
"Test Set 2",11188853,2,"null_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 2",0.49628076,2,"r2",1.15,"tweedie_variance_power 1.15"
"Test Set 2",5063659,2,"residual_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 2",2054.053,2,"rmse",1.15,"tweedie_variance_power 1.15"
"Test Set 2",0.60302705,2,"rmsle",1.15,"tweedie_variance_power 1.15"
"Test Set 3",1294.4371,3,"mae",1.15,"tweedie_variance_power 1.15"
"Test Set 3",271.50647,3,"mean_residual_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 3",4290260,3,"mse",1.15,"tweedie_variance_power 1.15"
"Test Set 3",11179743,3,"null_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 3",0.48021945,3,"r2",1.15,"tweedie_variance_power 1.15"
"Test Set 3",5095362,3,"residual_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 3",2071.2942,3,"rmse",1.15,"tweedie_variance_power 1.15"
"Test Set 3",0.60996395,3,"rmsle",1.15,"tweedie_variance_power 1.15"
"Test Set 4",1281.8862,4,"mae",1.15,"tweedie_variance_power 1.15"
"Test Set 4",270.4628,4,"mean_residual_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 4",4782215,4,"mse",1.15,"tweedie_variance_power 1.15"
"Test Set 4",11173321,4,"null_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 4",0.46391886,4,"r2",1.15,"tweedie_variance_power 1.15"
"Test Set 4",5067391.5,4,"residual_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 4",2186.8276,4,"rmse",1.15,"tweedie_variance_power 1.15"
"Test Set 4",0.6028569,4,"rmsle",1.15,"tweedie_variance_power 1.15"
"Test Set 5",1299.559,5,"mae",1.15,"tweedie_variance_power 1.15"
"Test Set 5",271.35806,5,"mean_residual_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 5",4331851,5,"mse",1.15,"tweedie_variance_power 1.15"
"Test Set 5",11493378,5,"null_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 5",0.49300697,5,"r2",1.15,"tweedie_variance_power 1.15"
"Test Set 5",5143321,5,"residual_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 5",2081.3098,5,"rmse",1.15,"tweedie_variance_power 1.15"
"Test Set 5",0.608712,5,"rmsle",1.15,"tweedie_variance_power 1.15"
"Test Set 6",1293.0076,6,"mae",1.15,"tweedie_variance_power 1.15"
"Test Set 6",273.03125,6,"mean_residual_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 6",4416717,6,"mse",1.15,"tweedie_variance_power 1.15"
"Test Set 6",11365583,6,"null_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 6",0.48195562,6,"r2",1.15,"tweedie_variance_power 1.15"
"Test Set 6",5161656,6,"residual_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 6",2101.5986,6,"rmse",1.15,"tweedie_variance_power 1.15"
"Test Set 6",0.6063203,6,"rmsle",1.15,"tweedie_variance_power 1.15"
"Test Set 7",1292.0565,7,"mae",1.15,"tweedie_variance_power 1.15"
"Test Set 7",NA,7,"mean_residual_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 7",4371114,7,"mse",1.15,"tweedie_variance_power 1.15"
"Test Set 7",11336447,7,"null_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 7",0.48684087,7,"r2",1.15,"tweedie_variance_power 1.15"
"Test Set 7",NA,7,"residual_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 7",2090.721,7,"rmse",1.15,"tweedie_variance_power 1.15"
"Test Set 7",NA,7,"rmsle",1.15,"tweedie_variance_power 1.15"
"Test Set 8",1280.8805,8,"mae",1.15,"tweedie_variance_power 1.15"
"Test Set 8",262.92163,8,"mean_residual_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 8",4252502,8,"mse",1.15,"tweedie_variance_power 1.15"
"Test Set 8",11046078,8,"null_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 8",0.48948523,8,"r2",1.15,"tweedie_variance_power 1.15"
"Test Set 8",4946870.5,8,"residual_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 8",2062.1594,8,"rmse",1.15,"tweedie_variance_power 1.15"
"Test Set 8",0.59632605,8,"rmsle",1.15,"tweedie_variance_power 1.15"
"Test Set 9",1297.4884,9,"mae",1.15,"tweedie_variance_power 1.15"
"Test Set 9",272.6735,9,"mean_residual_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 9",4456989,9,"mse",1.15,"tweedie_variance_power 1.15"
"Test Set 9",11231567,9,"null_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 9",0.48422745,9,"r2",1.15,"tweedie_variance_power 1.15"
"Test Set 9",5081271,9,"residual_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 9",2111.1582,9,"rmse",1.15,"tweedie_variance_power 1.15"
"Test Set 9",0.6079465,9,"rmsle",1.15,"tweedie_variance_power 1.15"
"Test Set 10",1255.1956,10,"mae",1.15,"tweedie_variance_power 1.15"
"Test Set 10",257.60028,10,"mean_residual_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 10",4277646.5,10,"mse",1.15,"tweedie_variance_power 1.15"
"Test Set 10",11068343,10,"null_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 10",0.48715335,10,"r2",1.15,"tweedie_variance_power 1.15"
"Test Set 10",4894147.5,10,"residual_deviance",1.15,"tweedie_variance_power 1.15"
"Test Set 10",2068.2473,10,"rmse",1.15,"tweedie_variance_power 1.15"
"Test Set 10",0.59278077,10,"rmsle",1.15,"tweedie_variance_power 1.15"
"Test Set 1",1273.5139,1,"mae",1.2,"tweedie_variance_power 1.2"
"Test Set 1",175.90851,1,"mean_residual_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 1",3948436.5,1,"mse",1.2,"tweedie_variance_power 1.2"
"Test Set 1",7508038,1,"null_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 1",0.50691533,1,"r2",1.2,"tweedie_variance_power 1.2"
"Test Set 1",3352112.5,1,"residual_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 1",1987.0673,1,"rmse",1.2,"tweedie_variance_power 1.2"
"Test Set 1",0.60545915,1,"rmsle",1.2,"tweedie_variance_power 1.2"
"Test Set 2",1284.6587,2,"mae",1.2,"tweedie_variance_power 1.2"
"Test Set 2",176.5309,2,"mean_residual_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 2",4072731.8,2,"mse",1.2,"tweedie_variance_power 1.2"
"Test Set 2",7402864.5,2,"null_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 2",0.50006676,2,"r2",1.2,"tweedie_variance_power 1.2"
"Test Set 2",3321782,2,"residual_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 2",2018.101,2,"rmse",1.2,"tweedie_variance_power 1.2"
"Test Set 2",0.59834176,2,"rmsle",1.2,"tweedie_variance_power 1.2"
"Test Set 3",1285.8794,3,"mae",1.2,"tweedie_variance_power 1.2"
"Test Set 3",178.76631,3,"mean_residual_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 3",4434319.5,3,"mse",1.2,"tweedie_variance_power 1.2"
"Test Set 3",7355185.5,3,"null_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 3",0.47107592,3,"r2",1.2,"tweedie_variance_power 1.2"
"Test Set 3",3348293,3,"residual_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 3",2105.7825,3,"rmse",1.2,"tweedie_variance_power 1.2"
"Test Set 3",0.6023027,3,"rmsle",1.2,"tweedie_variance_power 1.2"
"Test Set 4",1282.2523,4,"mae",1.2,"tweedie_variance_power 1.2"
"Test Set 4",177.75688,4,"mean_residual_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 4",4035004.8,4,"mse",1.2,"tweedie_variance_power 1.2"
"Test Set 4",7394122,4,"null_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 4",0.496542,4,"r2",1.2,"tweedie_variance_power 1.2"
"Test Set 4",3361204.8,4,"residual_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 4",2008.7322,4,"rmse",1.2,"tweedie_variance_power 1.2"
"Test Set 4",0.6015432,4,"rmsle",1.2,"tweedie_variance_power 1.2"
"Test Set 5",1281.6941,5,"mae",1.2,"tweedie_variance_power 1.2"
"Test Set 5",NA,5,"mean_residual_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 5",4346353.5,5,"mse",1.2,"tweedie_variance_power 1.2"
"Test Set 5",7403227.5,5,"null_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 5",0.47792318,5,"r2",1.2,"tweedie_variance_power 1.2"
"Test Set 5",NA,5,"residual_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 5",2084.791,5,"rmse",1.2,"tweedie_variance_power 1.2"
"Test Set 5",NA,5,"rmsle",1.2,"tweedie_variance_power 1.2"
"Test Set 6",1288.9117,6,"mae",1.2,"tweedie_variance_power 1.2"
"Test Set 6",177.91292,6,"mean_residual_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 6",4207747.5,6,"mse",1.2,"tweedie_variance_power 1.2"
"Test Set 6",7489882.5,6,"null_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 6",0.50074273,6,"r2",1.2,"tweedie_variance_power 1.2"
"Test Set 6",3323591.2,6,"residual_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 6",2051.2795,6,"rmse",1.2,"tweedie_variance_power 1.2"
"Test Set 6",0.5959541,6,"rmsle",1.2,"tweedie_variance_power 1.2"
"Test Set 7",1279.7314,7,"mae",1.2,"tweedie_variance_power 1.2"
"Test Set 7",176.61226,7,"mean_residual_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 7",4178358.2,7,"mse",1.2,"tweedie_variance_power 1.2"
"Test Set 7",7378847.5,7,"null_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 7",0.49464136,7,"r2",1.2,"tweedie_variance_power 1.2"
"Test Set 7",3301236.2,7,"residual_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 7",2044.1033,7,"rmse",1.2,"tweedie_variance_power 1.2"
"Test Set 7",0.60110307,7,"rmsle",1.2,"tweedie_variance_power 1.2"
"Test Set 8",1307.8236,8,"mae",1.2,"tweedie_variance_power 1.2"
"Test Set 8",188.20926,8,"mean_residual_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 8",4786467,8,"mse",1.2,"tweedie_variance_power 1.2"
"Test Set 8",7672559.5,8,"null_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 8",0.45991242,8,"r2",1.2,"tweedie_variance_power 1.2"
"Test Set 8",3552073.5,8,"residual_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 8",2187.7996,8,"rmse",1.2,"tweedie_variance_power 1.2"
"Test Set 8",0.614444,8,"rmsle",1.2,"tweedie_variance_power 1.2"
"Test Set 9",1287.6995,9,"mae",1.2,"tweedie_variance_power 1.2"
"Test Set 9",181.59096,9,"mean_residual_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 9",4883173,9,"mse",1.2,"tweedie_variance_power 1.2"
"Test Set 9",7542910.5,9,"null_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 9",0.4591148,9,"r2",1.2,"tweedie_variance_power 1.2"
"Test Set 9",3424624,9,"residual_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 9",2209.7903,9,"rmse",1.2,"tweedie_variance_power 1.2"
"Test Set 9",0.6046418,9,"rmsle",1.2,"tweedie_variance_power 1.2"
"Test Set 10",1294.5109,10,"mae",1.2,"tweedie_variance_power 1.2"
"Test Set 10",179.88855,10,"mean_residual_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 10",4694192,10,"mse",1.2,"tweedie_variance_power 1.2"
"Test Set 10",7526538,10,"null_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 10",0.47087073,10,"r2",1.2,"tweedie_variance_power 1.2"
"Test Set 10",3397555,10,"residual_deviance",1.2,"tweedie_variance_power 1.2"
"Test Set 10",2166.6084,10,"rmse",1.2,"tweedie_variance_power 1.2"
"Test Set 10",0.5994398,10,"rmsle",1.2,"tweedie_variance_power 1.2"
